"ID" "item" "session" "res" "correct" "type" "trial" "RT" "score" "origin" "quality" "group" "twice"
"816f4f51" "lita8lita8" 0 0 1 "lita" "same" 4137 1 "native" "good" 1 FALSE
"816f4f51" "guta1guta8" 1 0 0 "guta" "diff" 3691 1 "native" "good" 1 FALSE
"816f4f51" "guta8guta8" 1 0 1 "guta" "same" 3136 1 "native" "good" 1 FALSE
"816f4f51" "guta1guta1" 1 0 1 "guta" "same" 2985 1 "native" "good" 1 FALSE
"816f4f51" "guta8guta1" 1 0 0 "guta" "diff" 4786 1 "native" "good" 1 FALSE
"816f4f51" "lita1lita8" 1 0 0 "lita" "diff" 3450 1 "native" "good" 1 FALSE
"816f4f51" "lita8lita8" 1 0 1 "lita" "same" 2741 1 "native" "good" 1 FALSE
"816f4f51" "lita1lita1" 1 0 1 "lita" "same" 2894 1 "native" "good" 1 FALSE
"816f4f51" "lita8lita1" 1 0 0 "lita" "diff" 3380 1 "native" "good" 1 FALSE
"8a502622" "guta1guta1" 0 0 1 "guta" "same" 5714 1 "native" "good" 1 FALSE
"8a502622" "guta1guta8" 0 1 1 "guta" "diff" 9720 1 "native" "good" 1 FALSE
"8a502622" "guta8guta1" 0 0 0 "guta" "diff" 3861 1 "native" "good" 1 FALSE
"8a502622" "guta8guta8" 0 0 1 "guta" "same" 5270 1 "native" "good" 1 FALSE
"8a502622" "lita1lita8" 0 0 0 "lita" "diff" 3380 1 "native" "good" 1 FALSE
"8a502622" "lita8lita8" 0 0 1 "lita" "same" 4538 1 "native" "good" 1 FALSE
"8a502622" "lita8lita1" 0 0 0 "lita" "diff" 6762 1 "native" "good" 1 FALSE
"8a502622" "lita1lita1" 0 0 1 "lita" "same" 4092 1 "native" "good" 1 FALSE
"8a502622" "guta8guta1" 1 0 0 "guta" "diff" 2239 1 "native" "good" 1 FALSE
"8a502622" "guta8guta8" 1 0 1 "guta" "same" 4417 1 "native" "good" 1 FALSE
"8a502622" "guta1guta1" 1 0 1 "guta" "same" 2385 1 "native" "good" 1 FALSE
"8a502622" "guta1guta8" 1 0 0 "guta" "diff" 2041 1 "native" "good" 1 FALSE
"8a502622" "lita1lita1" 1 0 1 "lita" "same" 3914 1 "native" "good" 1 FALSE
"8a502622" "lita8lita1" 1 0 0 "lita" "diff" 2121 1 "native" "good" 1 FALSE
"8a502622" "lita8lita8" 1 0 1 "lita" "same" 2403 1 "native" "good" 1 FALSE
"8a502622" "lita1lita8" 1 0 0 "lita" "diff" 2047 1 "native" "good" 1 FALSE
"27649b2d" "guta1guta8" 0 0 0 "guta" "diff" 3277 1 "native" "good" 1 FALSE
"27649b2d" "guta1guta1" 0 0 1 "guta" "same" 3103 1 "native" "good" 1 FALSE
"27649b2d" "guta8guta1" 0 1 1 "guta" "diff" 6128 1 "native" "good" 1 FALSE
"27649b2d" "guta8guta8" 0 0 1 "guta" "same" 3053 1 "native" "good" 1 FALSE
"27649b2d" "lita8lita1" 0 0 0 "lita" "diff" 5110 1 "native" "good" 1 FALSE
"27649b2d" "lita1lita1" 0 0 1 "lita" "same" 3095 1 "native" "good" 1 FALSE
"27649b2d" "lita1lita8" 0 1 1 "lita" "diff" 4780 1 "native" "good" 1 FALSE
"27649b2d" "lita8lita8" 0 0 1 "lita" "same" 3469 1 "native" "good" 1 FALSE
"27649b2d" "guta8guta1" 1 0 0 "guta" "diff" 3477 1 "native" "good" 1 FALSE
"27649b2d" "guta1guta1" 1 0 1 "guta" "same" 3051 1 "native" "good" 1 FALSE
"27649b2d" "guta1guta8" 1 0 0 "guta" "diff" 3171 1 "native" "good" 1 FALSE
"27649b2d" "guta8guta8" 1 0 1 "guta" "same" 2576 1 "native" "good" 1 FALSE
"27649b2d" "lita8lita1" 1 0 0 "lita" "diff" 3386 1 "native" "good" 1 FALSE
"27649b2d" "lita1lita1" 1 0 1 "lita" "same" 2741 1 "native" "good" 1 FALSE
"27649b2d" "lita8lita8" 1 0 1 "lita" "same" 3390 1 "native" "good" 1 FALSE
"27649b2d" "lita1lita8" 1 0 0 "lita" "diff" 2633 1 "native" "good" 1 FALSE
"88ce735" "guta1guta1" 0 0 1 "guta" "same" 2952 1 "native" "good" 1 FALSE
"88ce735" "guta8guta8" 0 0 1 "guta" "same" 3424 1 "native" "good" 1 FALSE
"88ce735" "guta1guta8" 0 1 1 "guta" "diff" 3685 1 "native" "good" 1 FALSE
"88ce735" "guta8guta1" 0 1 1 "guta" "diff" 3190 1 "native" "good" 1 FALSE
"88ce735" "lita8lita8" 0 0 1 "lita" "same" 3341 1 "native" "good" 1 FALSE
"88ce735" "lita1lita8" 0 1 1 "lita" "diff" 3054 1 "native" "good" 1 FALSE
"88ce735" "lita1lita1" 0 0 1 "lita" "same" 3107 1 "native" "good" 1 FALSE
"88ce735" "lita8lita1" 0 1 1 "lita" "diff" 4684 1 "native" "good" 1 FALSE
"88ce735" "guta8guta8" 1 0 1 "guta" "same" 2644 1 "native" "good" 1 FALSE
"88ce735" "guta1guta8" 1 1 1 "guta" "diff" 3091 1 "native" "good" 1 FALSE
"88ce735" "guta8guta1" 1 1 1 "guta" "diff" 2986 1 "native" "good" 1 FALSE
"88ce735" "guta1guta1" 1 0 1 "guta" "same" 2583 1 "native" "good" 1 FALSE
"88ce735" "lita8lita1" 1 1 1 "lita" "diff" 2952 1 "native" "good" 1 FALSE
"88ce735" "lita8lita8" 1 0 1 "lita" "same" 2634 1 "native" "good" 1 FALSE
"88ce735" "lita1lita1" 1 0 1 "lita" "same" 2985 1 "native" "good" 1 FALSE
"88ce735" "lita1lita8" 1 1 1 "lita" "diff" 2821 1 "native" "good" 1 FALSE
"1e23470c" "guta1guta1" 0 0 1 "guta" "same" 3505 1 "native" "good" 1 FALSE
"1e23470c" "guta8guta8" 0 0 1 "guta" "same" 3641 1 "native" "good" 1 FALSE
"1e23470c" "guta8guta1" 0 0 0 "guta" "diff" 3851 1 "native" "good" 1 FALSE
"1e23470c" "guta1guta8" 0 1 1 "guta" "diff" 4140 1 "native" "good" 1 FALSE
"1e23470c" "lita8lita8" 0 0 1 "lita" "same" 3622 1 "native" "good" 1 FALSE
"1e23470c" "lita1lita1" 0 0 1 "lita" "same" 3617 1 "native" "good" 1 FALSE
"1e23470c" "lita8lita1" 0 1 1 "lita" "diff" 4028 1 "native" "good" 1 FALSE
"1e23470c" "lita1lita8" 0 1 1 "lita" "diff" 3850 1 "native" "good" 1 FALSE
"1e23470c" "guta8guta1" 1 1 1 "guta" "diff" 3229 1 "native" "good" 1 FALSE
"1e23470c" "guta1guta8" 1 1 1 "guta" "diff" 3095 1 "native" "good" 1 FALSE
"1e23470c" "guta1guta1" 1 0 1 "guta" "same" 3436 1 "native" "good" 1 FALSE
"1e23470c" "guta8guta8" 1 0 1 "guta" "same" 2950 1 "native" "good" 1 FALSE
"1e23470c" "lita1lita1" 1 0 1 "lita" "same" 3078 1 "native" "good" 1 FALSE
"1e23470c" "lita8lita1" 1 1 1 "lita" "diff" 2902 1 "native" "good" 1 FALSE
"1e23470c" "lita8lita8" 1 0 1 "lita" "same" 3423 1 "native" "good" 1 FALSE
"1e23470c" "lita1lita8" 1 1 1 "lita" "diff" 3462 1 "native" "good" 1 FALSE
"2c64ebc6" "guta1guta8" 0 0 0 "guta" "diff" 3453 0.875 "native" "good" 1 FALSE
"2c64ebc6" "guta1guta1" 0 0 1 "guta" "same" 3004 0.875 "native" "good" 1 FALSE
"2c64ebc6" "guta8guta1" 0 1 1 "guta" "diff" 4450 0.875 "native" "good" 1 FALSE
"2c64ebc6" "guta8guta8" 0 0 1 "guta" "same" 3228 0.875 "native" "good" 1 FALSE
"2c64ebc6" "lita1lita8" 0 1 1 "lita" "diff" 4076 0.875 "native" "good" 1 FALSE
"2c64ebc6" "lita1lita1" 0 0 1 "lita" "same" 2930 0.875 "native" "good" 1 FALSE
"2c64ebc6" "lita8lita8" 0 1 0 "lita" "same" 9638 0.875 "native" "good" 1 FALSE
"2c64ebc6" "lita8lita1" 0 0 0 "lita" "diff" 5067 0.875 "native" "good" 1 FALSE
"2c64ebc6" "guta1guta8" 1 1 1 "guta" "diff" 3108 0.875 "native" "good" 1 FALSE
"2c64ebc6" "guta1guta1" 1 0 1 "guta" "same" 2559 0.875 "native" "good" 1 FALSE
"2c64ebc6" "guta8guta8" 1 0 1 "guta" "same" 2591 0.875 "native" "good" 1 FALSE
"2c64ebc6" "guta8guta1" 1 0 0 "guta" "diff" 2744 0.875 "native" "good" 1 FALSE
"2c64ebc6" "lita1lita8" 1 0 0 "lita" "diff" 2823 0.875 "native" "good" 1 FALSE
"2c64ebc6" "lita1lita1" 1 0 1 "lita" "same" 2551 0.875 "native" "good" 1 FALSE
"2c64ebc6" "lita8lita1" 1 1 1 "lita" "diff" 2753 0.875 "native" "good" 1 FALSE
"2c64ebc6" "lita8lita8" 1 0 1 "lita" "same" 4864 0.875 "native" "good" 1 FALSE
"1efc0996" "guta1guta1" 0 0 1 "guta" "same" 3245 1 "native" "good" 1 FALSE
"1efc0996" "guta8guta8" 0 0 1 "guta" "same" 2953 1 "native" "good" 1 FALSE
"1efc0996" "guta1guta8" 0 0 0 "guta" "diff" 2923 1 "native" "good" 1 FALSE
"1efc0996" "guta8guta1" 0 0 0 "guta" "diff" 3259 1 "native" "good" 1 FALSE
"1efc0996" "lita8lita8" 0 0 1 "lita" "same" 3478 1 "native" "good" 1 FALSE
"1efc0996" "lita8lita1" 0 0 0 "lita" "diff" 3154 1 "native" "good" 1 FALSE
"1efc0996" "lita1lita8" 0 0 0 "lita" "diff" 3036 1 "native" "good" 1 FALSE
"1efc0996" "lita1lita1" 0 0 1 "lita" "same" 3373 1 "native" "good" 1 FALSE
"1efc0996" "guta8guta8" 1 0 1 "guta" "same" 2747 1 "native" "good" 1 FALSE
"1efc0996" "guta1guta1" 1 0 1 "guta" "same" 2781 1 "native" "good" 1 FALSE
"1efc0996" "guta8guta1" 1 0 0 "guta" "diff" 2886 1 "native" "good" 1 FALSE
"1efc0996" "guta1guta8" 1 0 0 "guta" "diff" 2775 1 "native" "good" 1 FALSE
"1efc0996" "lita8lita1" 1 0 0 "lita" "diff" 2803 1 "native" "good" 1 FALSE
"1efc0996" "lita1lita8" 1 0 0 "lita" "diff" 2786 1 "native" "good" 1 FALSE
"1efc0996" "lita8lita8" 1 0 1 "lita" "same" 2869 1 "native" "good" 1 FALSE
"1efc0996" "lita1lita1" 1 0 1 "lita" "same" 2744 1 "native" "good" 1 FALSE
"69ae150a" "guta8guta8" 0 0 1 "guta" "same" 3431 1 "native" "good" 1 FALSE
"69ae150a" "guta1guta8" 0 1 1 "guta" "diff" 8419 1 "native" "good" 1 FALSE
"69ae150a" "guta1guta1" 0 0 1 "guta" "same" 3414 1 "native" "good" 1 FALSE
"69ae150a" "guta8guta1" 0 0 0 "guta" "diff" 5217 1 "native" "good" 1 FALSE
"69ae150a" "lita1lita1" 0 0 1 "lita" "same" 3090 1 "native" "good" 1 FALSE
"69ae150a" "lita1lita8" 0 0 0 "lita" "diff" 6596 1 "native" "good" 1 FALSE
"69ae150a" "lita8lita1" 0 0 0 "lita" "diff" 5461 1 "native" "good" 1 FALSE
"69ae150a" "lita8lita8" 0 0 1 "lita" "same" 3535 1 "native" "good" 1 FALSE
"69ae150a" "guta1guta1" 1 0 1 "guta" "same" 2895 1 "native" "good" 1 FALSE
"69ae150a" "guta1guta8" 1 0 0 "guta" "diff" 2962 1 "native" "good" 1 FALSE
"69ae150a" "guta8guta8" 1 0 1 "guta" "same" 3022 1 "native" "good" 1 FALSE
"69ae150a" "guta8guta1" 1 0 0 "guta" "diff" 2763 1 "native" "good" 1 FALSE
"69ae150a" "lita8lita1" 1 0 0 "lita" "diff" 3187 1 "native" "good" 1 FALSE
"69ae150a" "lita1lita8" 1 0 0 "lita" "diff" 3500 1 "native" "good" 1 FALSE
"69ae150a" "lita1lita1" 1 0 1 "lita" "same" 2841 1 "native" "good" 1 FALSE
"69ae150a" "lita8lita8" 1 0 1 "lita" "same" 2785 1 "native" "good" 1 FALSE
"6dfa1f9" "guta8guta8" 0 0 1 "guta" "same" 4770 0.875 "native" "good" 1 FALSE
"6dfa1f9" "guta1guta1" 0 0 1 "guta" "same" 4162 0.875 "native" "good" 1 FALSE
"6dfa1f9" "guta1guta8" 0 1 1 "guta" "diff" 4095 0.875 "native" "good" 1 FALSE
"6dfa1f9" "guta8guta1" 0 1 1 "guta" "diff" 3736 0.875 "native" "good" 1 FALSE
"6dfa1f9" "lita1lita8" 0 1 1 "lita" "diff" 3768 0.875 "native" "good" 1 FALSE
"6dfa1f9" "lita8lita1" 0 1 1 "lita" "diff" 4046 0.875 "native" "good" 1 FALSE
"6dfa1f9" "lita8lita8" 0 0 1 "lita" "same" 4310 0.875 "native" "good" 1 FALSE
"6dfa1f9" "lita1lita1" 0 0 1 "lita" "same" 3645 0.875 "native" "good" 1 FALSE
"6dfa1f9" "guta1guta1" 1 0 1 "guta" "same" 3661 0.875 "native" "good" 1 FALSE
"6dfa1f9" "guta1guta8" 1 1 1 "guta" "diff" 2841 0.875 "native" "good" 1 FALSE
"6dfa1f9" "guta8guta1" 1 1 1 "guta" "diff" 3282 0.875 "native" "good" 1 FALSE
"6dfa1f9" "guta8guta8" 1 0 1 "guta" "same" 3214 0.875 "native" "good" 1 FALSE
"6dfa1f9" "lita8lita1" 1 1 1 "lita" "diff" 3450 0.875 "native" "good" 1 FALSE
"6dfa1f9" "lita1lita1" 1 0 1 "lita" "same" 3074 0.875 "native" "good" 1 FALSE
"6dfa1f9" "lita8lita8" 1 0 1 "lita" "same" 3400 0.875 "native" "good" 1 FALSE
"6dfa1f9" "lita1lita8" 1 1 1 "lita" "diff" 2860 0.875 "native" "good" 1 FALSE
"b6b225d9" "guta1guta1" 0 0 1 "guta" "same" 3893 1 "native" "good" 1 FALSE
"b6b225d9" "guta1guta8" 0 0 0 "guta" "diff" 3521 1 "native" "good" 1 FALSE
"b6b225d9" "guta8guta1" 0 0 0 "guta" "diff" 3588 1 "native" "good" 1 FALSE
"b6b225d9" "guta8guta8" 0 0 1 "guta" "same" 3376 1 "native" "good" 1 FALSE
"b6b225d9" "lita1lita8" 0 0 0 "lita" "diff" 3997 1 "native" "good" 1 FALSE
"b6b225d9" "lita8lita1" 0 0 0 "lita" "diff" 3733 1 "native" "good" 1 FALSE
"b6b225d9" "lita1lita1" 0 0 1 "lita" "same" 3248 1 "native" "good" 1 FALSE
"b6b225d9" "lita8lita8" 0 0 1 "lita" "same" 3396 1 "native" "good" 1 FALSE
"b6b225d9" "guta1guta8" 1 0 0 "guta" "diff" 2888 1 "native" "good" 1 FALSE
"b6b225d9" "guta1guta1" 1 0 1 "guta" "same" 2764 1 "native" "good" 1 FALSE
"b6b225d9" "guta8guta8" 1 0 1 "guta" "same" 2824 1 "native" "good" 1 FALSE
"b6b225d9" "guta8guta1" 1 0 0 "guta" "diff" 2625 1 "native" "good" 1 FALSE
"b6b225d9" "lita8lita1" 1 0 0 "lita" "diff" 3007 1 "native" "good" 1 FALSE
"b6b225d9" "lita8lita8" 1 0 1 "lita" "same" 3161 1 "native" "good" 1 FALSE
"b6b225d9" "lita1lita8" 1 0 0 "lita" "diff" 2792 1 "native" "good" 1 FALSE
"b6b225d9" "lita1lita1" 1 0 1 "lita" "same" 2782 1 "native" "good" 1 FALSE
"f3962d90" "guta1guta1" 0 0 1 "guta" "same" 3010 1 "native" "good" 1 FALSE
"f3962d90" "guta8guta1" 0 1 1 "guta" "diff" 3837 1 "native" "good" 1 FALSE
"f3962d90" "guta1guta8" 0 1 1 "guta" "diff" 2963 1 "native" "good" 1 FALSE
"f3962d90" "guta8guta8" 0 1 0 "guta" "same" 3278 1 "native" "good" 1 FALSE
"f3962d90" "lita1lita8" 0 0 0 "lita" "diff" 3819 1 "native" "good" 1 FALSE
"f3962d90" "lita8lita8" 0 0 1 "lita" "same" 4005 1 "native" "good" 1 FALSE
"f3962d90" "lita1lita1" 0 0 1 "lita" "same" 2939 1 "native" "good" 1 FALSE
"f3962d90" "lita8lita1" 0 1 1 "lita" "diff" 3323 1 "native" "good" 1 FALSE
"f3962d90" "guta1guta8" 1 0 0 "guta" "diff" 3352 1 "native" "good" 1 FALSE
"f3962d90" "guta1guta1" 1 0 1 "guta" "same" 2754 1 "native" "good" 1 FALSE
"f3962d90" "guta8guta1" 1 0 0 "guta" "diff" 2940 1 "native" "good" 1 FALSE
"f3962d90" "guta8guta8" 1 0 1 "guta" "same" 3151 1 "native" "good" 1 FALSE
"f3962d90" "lita1lita1" 1 1 0 "lita" "same" 2858 1 "native" "good" 1 FALSE
"f3962d90" "lita1lita8" 1 1 1 "lita" "diff" 3210 1 "native" "good" 1 FALSE
"f3962d90" "lita8lita1" 1 1 1 "lita" "diff" 3725 1 "native" "good" 1 FALSE
"f3962d90" "lita8lita8" 1 0 1 "lita" "same" 3065 1 "native" "good" 1 FALSE
"ccda4f6e" "guta8guta1" 0 0 0 "guta" "diff" 8114 1 "native" "good" 1 FALSE
"ccda4f6e" "guta1guta8" 0 1 1 "guta" "diff" 3479 1 "native" "good" 1 FALSE
"ccda4f6e" "guta8guta8" 0 0 1 "guta" "same" 3391 1 "native" "good" 1 FALSE
"ccda4f6e" "guta1guta1" 0 0 1 "guta" "same" 7187 1 "native" "good" 1 FALSE
"ccda4f6e" "lita1lita8" 0 1 1 "lita" "diff" 3844 1 "native" "good" 1 FALSE
"ccda4f6e" "lita8lita8" 0 0 1 "lita" "same" 3214 1 "native" "good" 1 FALSE
"ccda4f6e" "lita1lita1" 0 0 1 "lita" "same" 3665 1 "native" "good" 1 FALSE
"ccda4f6e" "lita8lita1" 0 1 1 "lita" "diff" 3344 1 "native" "good" 1 FALSE
"ccda4f6e" "guta1guta1" 1 0 1 "guta" "same" 2800 1 "native" "good" 1 FALSE
"ccda4f6e" "guta8guta8" 1 0 1 "guta" "same" 2732 1 "native" "good" 1 FALSE
"ccda4f6e" "guta8guta1" 1 0 0 "guta" "diff" 2882 1 "native" "good" 1 FALSE
"ccda4f6e" "guta1guta8" 1 0 0 "guta" "diff" 3767 1 "native" "good" 1 FALSE
"ccda4f6e" "lita1lita8" 1 0 0 "lita" "diff" 2853 1 "native" "good" 1 FALSE
"ccda4f6e" "lita8lita1" 1 0 0 "lita" "diff" 3680 1 "native" "good" 1 FALSE
"ccda4f6e" "lita8lita8" 1 0 1 "lita" "same" 2789 1 "native" "good" 1 FALSE
"ccda4f6e" "lita1lita1" 1 0 1 "lita" "same" 3026 1 "native" "good" 1 FALSE
"c00127be" "guta1guta1" 0 1 0 "guta" "same" 4445 0.75 "native" "good" 1 FALSE
"c00127be" "guta8guta1" 0 1 1 "guta" "diff" 3714 0.75 "native" "good" 1 FALSE
"c00127be" "guta8guta8" 0 0 1 "guta" "same" 2856 0.75 "native" "good" 1 FALSE
"c00127be" "guta1guta8" 0 1 1 "guta" "diff" 3311 0.75 "native" "good" 1 FALSE
"c00127be" "lita8lita1" 0 0 0 "lita" "diff" 2908 0.75 "native" "good" 1 FALSE
"c00127be" "lita1lita1" 0 0 1 "lita" "same" 3604 0.75 "native" "good" 1 FALSE
"c00127be" "lita1lita8" 0 1 1 "lita" "diff" 3240 0.75 "native" "good" 1 FALSE
"c00127be" "lita8lita8" 0 0 1 "lita" "same" 3676 0.75 "native" "good" 1 FALSE
"c00127be" "guta1guta8" 1 0 0 "guta" "diff" 3205 0.75 "native" "good" 1 FALSE
"c00127be" "guta8guta8" 1 0 1 "guta" "same" 2531 0.75 "native" "good" 1 FALSE
"c00127be" "guta1guta1" 1 0 1 "guta" "same" 2377 0.75 "native" "good" 1 FALSE
"c00127be" "guta8guta1" 1 0 0 "guta" "diff" 2601 0.75 "native" "good" 1 FALSE
"c00127be" "lita1lita1" 1 1 0 "lita" "same" 3762 0.75 "native" "good" 1 FALSE
"c00127be" "lita8lita8" 1 0 1 "lita" "same" 3142 0.75 "native" "good" 1 FALSE
"c00127be" "lita8lita1" 1 0 0 "lita" "diff" 2359 0.75 "native" "good" 1 FALSE
"c00127be" "lita1lita8" 1 0 0 "lita" "diff" 2376 0.75 "native" "good" 1 FALSE
"f44d3299" "guta1guta1" 0 0 1 "guta" "same" 3209 1 "native" "good" 5 FALSE
"f44d3299" "guta1guta1" 1 0 1 "guta" "same" 2691 1 "native" "good" 5 FALSE
"f44d3299" "guta1guta8" 0 1 1 "guta" "diff" 3879 1 "native" "good" 5 FALSE
"f44d3299" "guta1guta8" 1 1 1 "guta" "diff" 3244 1 "native" "good" 5 FALSE
"f44d3299" "guta8guta1" 0 0 0 "guta" "diff" 5602 1 "native" "good" 5 FALSE
"f44d3299" "guta8guta1" 1 1 1 "guta" "diff" 2990 1 "native" "good" 5 FALSE
"f44d3299" "guta8guta8" 0 0 1 "guta" "same" 3659 1 "native" "good" 5 FALSE
"f44d3299" "guta8guta8" 1 0 1 "guta" "same" 2758 1 "native" "good" 5 FALSE
"f44d3299" "lita1lita1" 0 0 1 "lita" "same" 4150 1 "native" "good" 5 FALSE
"f44d3299" "lita1lita1" 1 0 1 "lita" "same" 2673 1 "native" "good" 5 FALSE
"f44d3299" "lita1lita8" 0 1 1 "lita" "diff" 5499 1 "native" "good" 5 FALSE
"f44d3299" "lita1lita8" 1 1 1 "lita" "diff" 2911 1 "native" "good" 5 FALSE
"f44d3299" "lita8lita1" 0 0 0 "lita" "diff" 4892 1 "native" "good" 5 FALSE
"f44d3299" "lita8lita1" 1 0 0 "lita" "diff" 2555 1 "native" "good" 5 FALSE
"f44d3299" "lita8lita8" 0 0 1 "lita" "same" 3405 1 "native" "good" 5 FALSE
"f44d3299" "lita8lita8" 1 0 1 "lita" "same" 2617 1 "native" "good" 5 FALSE
"7707d322" "guta1guta1" 0 0 1 "guta" "same" 3911 1 "native" "good" 5 FALSE
"7707d322" "guta1guta1" 1 0 1 "guta" "same" 4430 1 "native" "good" 5 FALSE
"7707d322" "guta1guta8" 0 0 0 "guta" "diff" 4022 1 "native" "good" 5 FALSE
"7707d322" "guta1guta8" 1 0 0 "guta" "diff" 3619 1 "native" "good" 5 FALSE
"7707d322" "guta8guta1" 0 0 0 "guta" "diff" 3728 1 "native" "good" 5 FALSE
"7707d322" "guta8guta1" 1 0 0 "guta" "diff" 3346 1 "native" "good" 5 FALSE
"7707d322" "guta8guta8" 0 0 1 "guta" "same" 3976 1 "native" "good" 5 FALSE
"7707d322" "guta8guta8" 1 0 1 "guta" "same" 3552 1 "native" "good" 5 FALSE
"7707d322" "lita1lita1" 0 0 1 "lita" "same" 3621 1 "native" "good" 5 FALSE
"7707d322" "lita1lita1" 1 0 1 "lita" "same" 3457 1 "native" "good" 5 FALSE
"7707d322" "lita1lita8" 0 0 0 "lita" "diff" 3894 1 "native" "good" 5 FALSE
"7707d322" "lita1lita8" 1 0 0 "lita" "diff" 3530 1 "native" "good" 5 FALSE
"7707d322" "lita8lita1" 0 0 0 "lita" "diff" 4486 1 "native" "good" 5 FALSE
"7707d322" "lita8lita1" 1 0 0 "lita" "diff" 3597 1 "native" "good" 5 FALSE
"7707d322" "lita8lita8" 0 0 1 "lita" "same" 3987 1 "native" "good" 5 FALSE
"7707d322" "lita8lita8" 1 0 1 "lita" "same" 3898 1 "native" "good" 5 FALSE
"f4499841" "guta1guta1" 0 0 1 "guta" "same" 3540 1 "native" "good" 5 FALSE
"f4499841" "guta1guta1" 1 0 1 "guta" "same" 4549 1 "native" "good" 5 FALSE
"f4499841" "guta1guta8" 0 1 1 "guta" "diff" 3814 1 "native" "good" 5 FALSE
"f4499841" "guta1guta8" 1 1 1 "guta" "diff" 3905 1 "native" "good" 5 FALSE
"f4499841" "guta8guta1" 0 1 1 "guta" "diff" 7720 1 "native" "good" 5 FALSE
"f4499841" "guta8guta1" 1 1 1 "guta" "diff" 6759 1 "native" "good" 5 FALSE
"f4499841" "guta8guta8" 0 0 1 "guta" "same" 3582 1 "native" "good" 5 FALSE
"f4499841" "guta8guta8" 1 0 1 "guta" "same" 3794 1 "native" "good" 5 FALSE
"f4499841" "lita1lita1" 0 0 1 "lita" "same" 4364 1 "native" "good" 5 FALSE
"f4499841" "lita1lita1" 1 0 1 "lita" "same" 3541 1 "native" "good" 5 FALSE
"f4499841" "lita1lita8" 0 1 1 "lita" "diff" 5697 1 "native" "good" 5 FALSE
"f4499841" "lita1lita8" 1 1 1 "lita" "diff" 4211 1 "native" "good" 5 FALSE
"f4499841" "lita8lita1" 0 1 1 "lita" "diff" 3525 1 "native" "good" 5 FALSE
"f4499841" "lita8lita1" 1 1 1 "lita" "diff" 3658 1 "native" "good" 5 FALSE
"f4499841" "lita8lita8" 0 0 1 "lita" "same" 4983 1 "native" "good" 5 FALSE
"f4499841" "lita8lita8" 1 0 1 "lita" "same" 3627 1 "native" "good" 5 FALSE
"1cc6cab7" "guta1guta1" 0 0 1 "guta" "same" 3719 1 "native" "good" 5 FALSE
"1cc6cab7" "guta1guta1" 1 0 1 "guta" "same" 3316 1 "native" "good" 5 FALSE
"1cc6cab7" "guta1guta8" 0 1 1 "guta" "diff" 3398 1 "native" "good" 5 FALSE
"1cc6cab7" "guta1guta8" 1 1 1 "guta" "diff" 3191 1 "native" "good" 5 FALSE
"1cc6cab7" "guta8guta1" 0 1 1 "guta" "diff" 3623 1 "native" "good" 5 FALSE
"1cc6cab7" "guta8guta1" 1 1 1 "guta" "diff" 3101 1 "native" "good" 5 FALSE
"1cc6cab7" "guta8guta8" 0 0 1 "guta" "same" 3663 1 "native" "good" 5 FALSE
"1cc6cab7" "guta8guta8" 1 0 1 "guta" "same" 2838 1 "native" "good" 5 FALSE
"1cc6cab7" "lita1lita1" 0 0 1 "lita" "same" 3734 1 "native" "good" 5 FALSE
"1cc6cab7" "lita1lita1" 1 0 1 "lita" "same" 3198 1 "native" "good" 5 FALSE
"1cc6cab7" "lita1lita8" 0 1 1 "lita" "diff" 3279 1 "native" "good" 5 FALSE
"1cc6cab7" "lita1lita8" 1 1 1 "lita" "diff" 2670 1 "native" "good" 5 FALSE
"1cc6cab7" "lita8lita1" 0 1 1 "lita" "diff" 3511 1 "native" "good" 5 FALSE
"1cc6cab7" "lita8lita1" 1 1 1 "lita" "diff" 3214 1 "native" "good" 5 FALSE
"1cc6cab7" "lita8lita8" 0 0 1 "lita" "same" 3888 1 "native" "good" 5 FALSE
"1cc6cab7" "lita8lita8" 1 0 1 "lita" "same" 2757 1 "native" "good" 5 FALSE
"6c981691" "guta1guta1" 0 0 1 "guta" "same" 3892 1 "native" "good" 5 FALSE
"6c981691" "guta1guta1" 1 0 1 "guta" "same" 3501 1 "native" "good" 5 FALSE
"6c981691" "guta1guta8" 0 0 0 "guta" "diff" 4018 1 "native" "good" 5 FALSE
"6c981691" "guta1guta8" 1 1 1 "guta" "diff" 3544 1 "native" "good" 5 FALSE
"6c981691" "guta8guta1" 0 0 0 "guta" "diff" 5079 1 "native" "good" 5 FALSE
"6c981691" "guta8guta1" 1 1 1 "guta" "diff" 3666 1 "native" "good" 5 FALSE
"6c981691" "guta8guta8" 0 0 1 "guta" "same" 4079 1 "native" "good" 5 FALSE
"6c981691" "guta8guta8" 1 0 1 "guta" "same" 3694 1 "native" "good" 5 FALSE
"6c981691" "lita1lita1" 0 0 1 "lita" "same" 3693 1 "native" "good" 5 FALSE
"6c981691" "lita1lita1" 1 0 1 "lita" "same" 3424 1 "native" "good" 5 FALSE
"6c981691" "lita1lita8" 0 1 1 "lita" "diff" 4187 1 "native" "good" 5 FALSE
"6c981691" "lita1lita8" 1 1 1 "lita" "diff" 3519 1 "native" "good" 5 FALSE
"6c981691" "lita8lita1" 0 1 1 "lita" "diff" 6476 1 "native" "good" 5 FALSE
